ID	age	sex	n_babies	site	year	pop_size	weight
746	1	f	2	1	2013	120	5.306610912092959
747	0	m	2	3	2013	120	2.835001577868503
748	8	f	1	1	2013	120	8.117732440062682
753	0	f	0	2	2013	120	4.473046755824652
757	1	f	0	1	2013	120	NA
759	10	m	1	2	2013	120	7.667929905496479
771	10	f	1	1	2013	120	NA
772	11	m	2	1	2013	120	7.628905082430564
789	0	f	1	3	2013	120	4.977432761104464
792	5	m	0	1	2013	120	3.8710315298974627
795	7	m	1	1	2013	120	5.638027098734014
801	11	m	0	1	2013	120	NA
806	10	m	1	1	2013	120	7.398954871878429
810	4	m	1	1	2013	120	4.184563301016362
812	2	m	0	1	2013	120	3.3317404475916383
835	2	f	1	3	2013	120	4.232887349892969
837	1	m	2	1	2013	120	2.184072190657456
839	0	m	0	2	2013	120	NA
846	11	f	0	3	2013	120	10.332159530227415
857	3	f	1	3	2013	120	5.898420516020781
870	5	f	2	1	2013	120	7.637291517120049
872	0	f	1	2	2013	120	3.892865989171705
878	2	m	1	3	2013	120	3.528780254581167
1	4	m	1	2	2014	155	2.695534581353536
3	8	m	0	2	2014	155	6.242178381537136
4	10	f	2	2	2014	155	8.958848526606483
6	2	f	0	3	2014	155	4.792593524688277
16	4	m	0	1	2014	155	2.961266394569189
19	7	f	2	2	2014	155	7.573535922085612
26	6	m	1	1	2014	155	4.17253738467493
30	1	m	1	2	2014	155	3.296170904595425
33	1	m	2	1	2014	155	1.784242479413021
35	0	m	2	3	2014	155	1.9847665315761935
37	5	f	2	2	2014	155	8.005122651447683
39	7	m	0	3	2014	155	5.676607053140192
49	3	f	2	2	2014	155	5.8234228604623395
54	7	f	2	2	2014	155	6.997313244448728
72	2	f	2	1	2014	155	NA
75	12	f	0	2	2014	155	8.97690924941748
88	14	m	2	3	2014	155	7.634715371917639
93	0	m	1	2	2014	155	2.1967905300090598
94	10	f	0	2	2014	155	6.662900008851942
95	2	f	1	1	2014	155	4.5732220664859
98	10	f	0	1	2014	155	6.221783739012946
103	3	m	0	1	2014	155	3.5100643139482646
106	2	m	2	3	2014	155	2.9669417443703754
112	2	f	1	1	2014	155	6.684917970321105
114	8	m	0	1	2014	155	7.743123857819172
118	3	m	2	1	2014	155	3.7385328830243747
123	2	f	1	1	2014	155	2.076515785127887
132	0	f	0	2	2014	155	4.396355167712564
135	2	f	0	2	2014	155	5.081119716412883
144	6	f	0	1	2014	155	7.5560025156392285
152	5	f	0	1	2014	155	4.812943874336387
156	0	m	1	3	2014	155	1.6700075200521285
157	8	f	1	1	2014	155	6.543067735061968
160	0	m	2	3	2014	155	1.3454724146290102
168	6	f	0	2	2014	155	6.5114869240343864
172	16	f	2	2	2014	155	11.169084068153605
177	1	f	2	3	2014	155	3.08395424989847
180	7	f	2	3	2014	155	9.15617917857507
189	12	m	1	2	2014	155	5.870199815910548
191	0	m	1	1	2014	155	3.7740233971967903
192	2	m	2	1	2014	155	1.8812406530790347
193	0	m	1	2	2014	155	2.3627005749793852
201	13	f	1	1	2014	155	8.618047450093231
206	3	m	1	1	2014	155	3.4255152711336714
209	9	f	1	3	2014	155	7.983097477992937
211	5	m	2	1	2014	155	5.294038717181292
212	15	m	0	1	2014	155	8.756882076857815
217	8	f	2	2	2014	155	8.445943483635027
219	3	m	2	3	2014	155	2.0779989599470094
225	5	m	2	1	2014	155	5.25197784894507
226	2	f	0	3	2014	155	4.676472083892844
234	10	f	0	3	2014	155	8.4388850407449425
238	0	m	1	1	2014	155	1.6208666422452203
243	1	m	2	1	2014	155	2.8200308245735535
249	1	m	1	2	2014	155	4.4500760736686
252	2	f	1	3	2014	155	4.079769754298746
258	7	f	2	1	2014	155	5.818636671509019
260	9	f	1	1	2014	155	6.950236766770912
265	9	m	2	3	2014	155	6.640239733693804
268	1	m	0	1	2014	155	4.126912559112337
269	4	m	2	1	2014	155	3.424670996173878
270	11	m	1	3	2014	155	7.8734704819263595
279	1	m	0	3	2014	155	1.6116840016815674
284	10	f	2	2	2014	155	8.734688861108761
287	3	m	1	3	2014	155	2.6731454327641146
292	11	f	1	3	2014	155	9.466825808681406
293	13	m	0	1	2014	155	5.5007554640683045
303	8	m	2	2	2014	155	2.7742407235494815
308	3	f	2	3	2014	155	6.687306878165703
316	4	m	2	1	2014	155	3.0711782165569748
319	9	m	2	2	2014	155	6.2861483985276285
325	13	f	2	2	2014	155	NA
333	0	f	2	1	2014	155	4.74260993937744
336	3	f	2	1	2014	155	4.674709706864004
339	5	f	0	2	2014	155	6.9105145391087
340	0	m	1	3	2014	155	2.152488248961909
342	0	f	2	3	2014	155	3.620972441885336
348	6	m	2	3	2014	155	NA
351	5	f	0	1	2014	155	7.831669580131638
352	3	m	2	1	2014	155	3.490083407387353
359	6	f	0	1	2014	155	5.507647048360146
361	0	m	0	3	2014	155	3.5980824197433163
364	0	f	0	1	2014	155	4.559710370982818
365	2	f	1	1	2014	155	6.710451985182008
366	3	m	2	3	2014	155	NA
371	0	m	0	1	2014	155	2.307631333399096
373	6	f	2	1	2014	155	7.33658075384671
380	6	f	1	1	2014	155	6.0284481657377516
382	1	f	1	3	2014	155	4.726345134640308
389	9	m	1	2	2014	155	5.708822007527495
391	6	f	1	3	2014	155	7.694800089225044
397	2	f	1	1	2014	155	5.281226403454302
409	9	m	1	2	2014	155	5.580816684116126
417	3	f	1	2	2014	155	5.582257744075264
421	2	f	2	2	2014	155	3.323716836445565
422	8	m	0	1	2014	155	5.445909537719393
423	12	m	2	3	2014	155	6.033080302579278
424	6	m	0	1	2014	155	5.590352029744448
427	2	f	1	1	2014	155	5.238999229897899
437	1	f	1	1	2014	155	4.295674417793032
440	4	m	1	1	2014	155	5.0311885413296835
445	2	m	0	3	2014	155	2.47441982398134
452	1	m	1	1	2014	155	1.016297832546599
454	10	m	1	2	2014	155	5.5026507937849285
455	3	f	0	3	2014	155	6.54430757562248
456	2	f	2	2	2014	155	NA
458	2	f	1	3	2014	155	5.873978839364918
460	14	f	0	2	2014	155	10.169741660789565
466	2	f	1	2	2014	155	3.356212186854133
467	6	m	0	1	2014	155	NA
469	6	f	0	1	2014	155	6.373048726831154
472	14	m	1	2	2014	155	8.638525174860346
473	8	f	1	2	2014	155	NA
475	4	f	1	1	2014	155	5.294299830115145
479	0	m	0	1	2014	155	1.529277963907682
482	0	m	0	2	2014	155	3.1391691829553414
487	2	m	1	3	2014	155	2.4205196639813145
489	5	m	0	1	2014	155	5.447409864075012
494	3	m	2	3	2014	155	3.755510652945167
495	0	m	2	1	2014	155	2.967952386170516
498	5	m	2	1	2014	155	3.9457753765890065
507	4	f	1	2	2014	155	6.2181757850146875
508	8	f	2	2	2014	155	6.573064704174235
509	9	m	1	3	2014	155	6.441107259587015
514	9	f	1	2	2014	155	8.534323331501984
522	4	m	2	1	2014	155	3.6760281212257393
523	2	m	1	1	2014	155	3.1793640897904423
528	8	f	0	3	2014	155	7.298754112046546
531	0	f	0	3	2014	155	3.790482332642527
534	5	m	0	1	2014	155	4.546135028330687
536	7	m	2	1	2014	155	6.466864662697642
539	0	m	1	2	2014	155	2.418555857387828
546	0	f	2	1	2014	155	4.54098509735666
554	15	f	0	2	2014	155	10.091641617700592
561	1	f	2	2	2014	155	NA
564	10	f	0	3	2014	155	NA
566	5	m	1	3	2014	155	3.213497568642147
567	4	f	2	2	2014	155	6.085684190068526
568	4	m	1	2	2014	155	5.937889809172488
570	11	m	1	3	2014	155	5.223434627929228
574	10	m	1	1	2014	155	3.3277054479930985
589	10	f	1	3	2014	155	9.258642419107467
595	3	f	1	1	2014	155	5.365309335213121
604	0	m	1	1	2014	155	3.2815107586116508
611	5	f	2	1	2014	155	6.206479924781021
613	2	f	0	3	2014	155	NA
614	7	f	1	2	2014	155	7.2130487729338455
617	1	m	1	3	2014	155	2.6110562316521464
620	5	m	2	3	2014	155	5.265382685800457
623	2	m	1	1	2014	155	2.4025329523882206
628	1	m	1	2	2014	155	NA
631	1	m	2	3	2014	155	3.399890845135343
632	15	m	2	2	2014	155	7.456609471361541
637	0	f	0	3	2014	155	4.525981123157725
643	6	m	2	1	2014	155	3.748021779011093
648	2	f	1	3	2014	155	4.53122735252245
653	0	m	0	2	2014	155	NA
655	9	f	1	2	2014	155	9.864462108682341
659	6	f	1	3	2014	155	7.399860873742359
660	2	m	0	3	2014	155	1.8754077741480355
661	13	f	2	1	2014	155	10.213327217701341
667	9	m	2	3	2014	155	6.41896557925464
672	2	f	0	2	2014	155	6.8433717827533975
674	5	m	1	1	2014	155	5.989358248396419
682	15	f	1	2	2014	155	9.859293986762589
684	4	f	0	3	2014	155	6.629072146140823
685	2	f	2	2	2014	155	6.219328402377177
686	3	m	0	2	2014	155	4.690953880872042
687	8	f	2	1	2014	155	7.041591293269288
690	10	m	1	1	2014	155	5.563174970273167
692	9	m	1	2	2014	155	6.947324665483513
694	3	f	1	1	2014	155	5.571961372807407
696	7	f	2	3	2014	155	6.591448873919297
699	0	f	2	3	2014	155	2.5414913625206466
701	6	m	1	2	2014	155	4.94339388005499
713	0	f	1	3	2014	155	3.834817653710499
714	4	m	0	1	2014	155	3.2141290331754964
723	1	f	0	3	2014	155	NA
725	1	m	1	1	2014	155	2.9804228350768307
730	10	f	0	3	2014	155	6.825573372943631
732	8	m	2	1	2014	155	6.108307224582102
744	1	f	1	3	2014	155	3.91939260153063
746	2	f	0	1	2014	155	5.490834171275901
747	1	m	1	3	2014	155	2.2759096771446905
748	9	f	1	1	2014	155	7.769946255811143
753	1	f	2	2	2014	155	4.134631629962364
757	2	f	2	1	2014	155	NA
759	11	m	2	2	2014	155	8.36014445456803
771	11	f	1	1	2014	155	8.694491095825152
772	12	m	1	1	2014	155	8.433730180349817
780	0	m	2	3	2014	155	1.0480208754124911
789	1	f	2	3	2014	155	5.142995296824798
792	6	m	2	1	2014	155	3.4265783031487356
795	8	m	0	1	2014	155	6.405971188496913
806	11	m	1	1	2014	155	7.269398486058803
810	5	m	2	1	2014	155	2.699187129800679
812	3	m	2	1	2014	155	3.5314024105081856
835	3	f	1	3	2014	155	4.302937322428956
837	2	m	0	1	2014	155	NA
839	1	m	2	2	2014	155	NA
857	4	f	0	3	2014	155	6.1314565059801405
868	0	m	2	3	2014	155	2.6600061750242676
870	6	f	0	1	2014	155	8.07332638056631
872	1	f	2	2	2014	155	4.859744170944563
878	3	m	2	3	2014	155	2.912032142026983
1	5	m	1	2	2015	141	3.6979844212768067
3	9	m	2	2	2015	141	6.196206587747415
4	11	f	1	2	2015	141	9.865282736207002
6	3	f	2	3	2015	141	4.637325439508688
16	5	m	1	1	2015	141	4.029220100199044
19	8	f	2	2	2015	141	6.64759308676438
26	7	m	0	1	2015	141	4.383375648694174
30	2	m	2	2	2015	141	2.902571105806078
33	2	m	1	1	2015	141	2.729807263555956
35	1	m	0	3	2015	141	2.3676549797044064
37	6	f	2	2	2015	141	8.295388101319052
39	8	m	2	3	2015	141	4.409794655223899
49	4	f	0	2	2015	141	NA
54	8	f	1	2	2015	141	8.157173358512615
61	0	m	2	2	2015	141	2.148202397247004
72	3	f	0	1	2015	141	5.684503798117249
75	13	f	1	2	2015	141	10.605162469951349
93	1	m	2	2	2015	141	2.571627779456735
94	11	f	1	2	2015	141	8.170704184992292
95	3	f	1	1	2015	141	4.388995080592533
98	11	f	0	1	2015	141	7.907457365125365
103	4	m	2	1	2015	141	3.9783585762237017
106	3	m	0	3	2015	141	3.399584082105023
112	3	f	2	1	2015	141	6.739398792794239
118	4	m	0	1	2015	141	4.364590020380953
120	0	m	0	2	2015	141	1.790875442546024
123	3	f	2	1	2015	141	4.472658615937285
132	1	f	2	2	2015	141	4.835512042737884
133	0	f	0	2	2015	141	3.5403502455217803
135	3	f	1	2	2015	141	5.505059904095196
144	7	f	1	1	2015	141	7.677882021604788
152	6	f	0	1	2015	141	5.296504450490881
156	1	m	2	3	2015	141	NA
157	9	f	1	1	2015	141	8.028256163848797
160	1	m	0	3	2015	141	NA
177	2	f	0	3	2015	141	NA
180	8	f	2	3	2015	141	7.9094120633589675
191	1	m	0	1	2015	141	5.222917134558917
192	3	m	0	1	2015	141	2.562696968226569
193	1	m	2	2	2015	141	3.8248944235689555
201	14	f	2	1	2015	141	9.963366209120846
206	4	m	0	1	2015	141	4.438657487108277
209	10	f	1	3	2015	141	NA
211	6	m	2	1	2015	141	6.4777531264386665
212	16	m	2	1	2015	141	9.918095836690465
217	9	f	2	2	2015	141	NA
219	4	m	2	3	2015	141	3.190509897443721
225	6	m	0	1	2015	141	5.571927996114677
226	3	f	2	3	2015	141	5.241060031433481
234	11	f	1	3	2015	141	9.11203449339748
238	1	m	1	1	2015	141	NA
241	0	f	0	1	2015	141	3.241313150564568
242	0	m	2	2	2015	141	3.7453481701770848
243	2	m	1	1	2015	141	3.012452114922923
249	2	m	2	2	2015	141	2.923676349065546
252	3	f	2	3	2015	141	6.227617576619219
258	8	f	1	1	2015	141	6.398921628279873
260	10	f	0	1	2015	141	8.590713558537985
263	0	f	0	3	2015	141	3.536446521746364
265	10	m	0	3	2015	141	6.149447057513286
268	2	m	2	1	2015	141	3.822913309572394
269	5	m	1	1	2015	141	4.851033118977008
270	12	m	2	3	2015	141	7.355810508533255
279	2	m	2	3	2015	141	2.826970441378505
285	0	f	1	1	2015	141	4.8252080913986255
290	0	m	0	1	2015	141	2.184533456918887
292	12	f	0	3	2015	141	NA
293	14	m	1	1	2015	141	7.569486143182459
300	0	f	2	3	2015	141	4.522389271623214
303	9	m	0	2	2015	141	3.359237600519546
308	4	f	2	3	2015	141	6.018759189540466
314	0	f	1	1	2015	141	NA
316	5	m	2	1	2015	141	4.8142890408462815
319	10	m	1	2	2015	141	6.620923524559459
325	14	f	2	2	2015	141	11.07001057218246
333	1	f	1	1	2015	141	5.491278547941204
335	0	f	1	1	2015	141	4.460777471978125
336	4	f	1	1	2015	141	5.611069522898371
338	0	f	1	2	2015	141	4.725868392649089
339	6	f	1	2	2015	141	5.168561091597285
340	1	m	0	3	2015	141	3.101151000175999
342	1	f	1	3	2015	141	3.2316501467248533
348	7	m	0	3	2015	141	3.968541499917598
351	6	f	0	1	2015	141	7.794631968379441
352	4	m	0	1	2015	141	4.693006734387836
359	7	f	0	1	2015	141	5.669998108911798
361	1	m	0	3	2015	141	4.6524473148887
364	1	f	0	1	2015	141	NA
365	3	f	2	1	2015	141	6.46564611984805
366	4	m	2	3	2015	141	3.00804822135299
371	1	m	2	1	2015	141	3.5541250098198613
373	7	f	2	1	2015	141	6.559669244974722
380	7	f	0	1	2015	141	6.865124918681479
382	2	f	1	3	2015	141	4.2790826678956
389	10	m	1	2	2015	141	6.028737639949277
391	7	f	0	3	2015	141	7.552853028058415
397	3	f	1	1	2015	141	5.154711491757563
409	10	m	1	2	2015	141	5.966655827785287
417	4	f	2	2	2015	141	6.777272757909143
421	3	f	0	2	2015	141	4.079404615559295
422	9	m	2	1	2015	141	6.107994284030568
423	13	m	2	3	2015	141	6.792232038684829
424	7	m	0	1	2015	141	6.0835809397076295
425	0	m	1	3	2015	141	3.4990292763719433
427	3	f	1	1	2015	141	5.272814361650986
437	2	f	1	1	2015	141	NA
445	3	m	1	3	2015	141	4.294113988187191
452	2	m	1	1	2015	141	3.296753413296192
454	11	m	1	2	2015	141	6.90853769565301
455	4	f	0	3	2015	141	6.188703532291522
456	3	f	2	2	2015	141	5.682383454539412
458	3	f	2	3	2015	141	5.786165543862721
460	15	f	0	2	2015	141	8.920671795947138
466	3	f	0	2	2015	141	NA
467	7	m	0	1	2015	141	5.05490314530585
469	7	f	2	1	2015	141	7.402830363117639
475	5	f	0	1	2015	141	6.251643996135664
479	1	m	1	1	2015	141	3.6298275631505095
483	0	f	1	3	2015	141	3.74112061232012
487	3	m	2	3	2015	141	2.983784155557669
489	6	m	1	1	2015	141	6.540348000233352
494	4	m	2	3	2015	141	4.293788590854394
495	1	m	2	1	2015	141	4.009489607355015
498	6	m	1	1	2015	141	3.9104329985325474
499	0	m	2	2	2015	141	3.106358414958589
507	5	f	1	2	2015	141	5.993750050719794
508	9	f	2	2	2015	141	6.481327019737742
509	10	m	1	3	2015	141	6.359482638383796
514	10	f	2	2	2015	141	8.666965909507844
522	5	m	2	1	2015	141	4.819717483861154
523	3	m	1	1	2015	141	NA
528	9	f	0	3	2015	141	8.088312945991168
531	1	f	1	3	2015	141	5.553834850537991
534	6	m	1	1	2015	141	4.002025784411321
536	8	m	0	1	2015	141	7.375897441175876
539	1	m	2	2	2015	141	3.052036576256041
546	1	f	1	1	2015	141	5.437845278526524
554	16	f	1	2	2015	141	9.417815958620237
561	2	f	2	2	2015	141	NA
564	11	f	1	3	2015	141	8.139951286365967
566	6	m	1	3	2015	141	3.693070988565824
570	12	m	0	3	2015	141	6.723825895805857
574	11	m	0	1	2015	141	5.040997553269171
589	11	f	2	3	2015	141	9.36365357773959
595	4	f	0	1	2015	141	5.362648361357409
604	1	m	2	1	2015	141	3.7353978927336944
611	6	f	0	1	2015	141	6.880369133639669
613	3	f	1	3	2015	141	4.535518490958791
615	0	m	0	2	2015	141	2.1962350811308116
617	2	m	2	3	2015	141	3.574691425953508
620	6	m	2	3	2015	141	4.843979246218696
623	3	m	2	1	2015	141	2.6696471530459216
628	2	m	2	2	2015	141	3.2899445296387344
631	2	m	0	3	2015	141	3.5609329708580733
632	16	m	1	2	2015	141	8.26672433797208
637	1	f	0	3	2015	141	4.295521899966728
643	7	m	2	1	2015	141	4.284618080961348
648	3	f	1	3	2015	141	5.726775004531467
653	1	m	1	2	2015	141	3.1194870540777653
655	10	f	0	2	2015	141	8.591725296045995
660	3	m	2	3	2015	141	3.8517455578722872
661	14	f	1	1	2015	141	9.903259337012214
667	10	m	0	3	2015	141	NA
672	3	f	0	2	2015	141	5.915957085323933
674	6	m	2	1	2015	141	5.85154470029555
682	16	f	1	2	2015	141	11.130258547607061
684	5	f	2	3	2015	141	5.968678768278374
685	3	f	0	2	2015	141	5.482900000888414
686	4	m	2	2	2015	141	5.328185015714063
687	9	f	0	1	2015	141	7.9101809503076
690	11	m	1	1	2015	141	5.841873292464203
692	10	m	0	2	2015	141	6.652687682037126
694	4	f	2	1	2015	141	5.697957509030615
696	8	f	2	3	2015	141	NA
699	1	f	2	3	2015	141	3.75103392181408
701	7	m	1	2	2015	141	4.715508846697634
713	1	f	0	3	2015	141	NA
714	5	m	0	1	2015	141	NA
723	2	f	2	3	2015	141	5.904304522439626
725	2	m	2	1	2015	141	3.254930690001261
730	11	f	2	3	2015	141	8.964077601162751
739	0	f	2	2	2015	141	3.5815158475510054
744	2	f	2	3	2015	141	4.397796145950422
746	3	f	1	1	2015	141	6.270181398081871
747	2	m	1	3	2015	141	NA
748	10	f	0	1	2015	141	8.80182592741685
753	2	f	0	2	2015	141	5.300482780567198
756	0	f	0	2	2015	141	3.4512560707272444
759	12	m	1	2	2015	141	8.145361286385292
771	12	f	1	1	2015	141	NA
772	13	m	2	1	2015	141	8.582561060619632
780	1	m	0	3	2015	141	1.3568745669347342
789	2	f	2	3	2015	141	4.931735738948297
791	0	m	1	1	2015	141	NA
792	7	m	0	1	2015	141	4.376850717460621
795	9	m	1	1	2015	141	NA
798	0	f	2	2	2015	141	NA
806	12	m	0	1	2015	141	8.728165051880229
810	6	m	1	1	2015	141	4.160470453957005
812	4	m	0	1	2015	141	3.3494658203508187
835	4	f	1	3	2015	141	5.059691354895925
837	3	m	2	1	2015	141	2.37118721358192
839	2	m	1	2	2015	141	1.8550505539606363
857	5	f	1	3	2015	141	6.2016280836102675
868	1	m	1	3	2015	141	2.7168426719900602
870	7	f	0	1	2015	141	8.623180091837524
872	2	f	1	2	2015	141	5.306287520600195
1	6	m	1	2	2016	146	NA
4	12	f	1	2	2016	146	9.252279960782179
6	4	f	0	3	2016	146	6.048682639463662
16	6	m	2	1	2016	146	4.555301122570038
19	9	f	2	2	2016	146	7.009116842259521
26	8	m	2	1	2016	146	4.210236943288758
30	3	m	2	2	2016	146	5.579659431474002
33	3	m	2	1	2016	146	4.829378905932737
35	2	m	2	3	2016	146	3.8599676922074746
37	7	f	0	2	2016	146	8.562839680124787
39	9	m	0	3	2016	146	5.249803092120289
49	5	f	1	2	2016	146	7.0582340560617824
51	0	m	2	3	2016	146	2.934041549881433
58	0	m	1	3	2016	146	2.7418540275912653
61	1	m	1	2	2016	146	NA
72	4	f	1	1	2016	146	6.510801800763706
75	14	f	0	2	2016	146	10.16675659122862
94	12	f	2	2	2016	146	8.368897169369143
95	4	f	1	1	2016	146	6.331702203523239
98	12	f	2	1	2016	146	7.5485719340816795
103	5	m	0	1	2016	146	4.126872919275269
106	4	m	2	3	2016	146	3.7760052210226154
112	4	f	0	1	2016	146	6.574722379101459
118	5	m	0	1	2016	146	NA
120	1	m	0	2	2016	146	3.116170168055875
123	4	f	0	1	2016	146	NA
128	0	m	1	2	2016	146	1.9891075615996685
132	2	f	2	2	2016	146	4.334374465508632
133	1	f	2	2	2016	146	3.1041451174731525
139	0	f	1	2	2016	146	5.336338803408061
144	8	f	1	1	2016	146	NA
152	7	f	2	1	2016	146	6.405543503574464
154	0	m	0	2	2016	146	2.4814913225673845
156	2	m	0	3	2016	146	2.4198675903207194
157	10	f	0	1	2016	146	7.709793687046587
160	2	m	0	3	2016	146	3.499372500854364
165	0	m	2	3	2016	146	2.686549711491169
166	0	m	1	3	2016	146	2.5060082646830386
171	0	f	1	2	2016	146	5.769479707357598
177	3	f	0	3	2016	146	4.458142268623783
180	9	f	1	3	2016	146	9.013895006985019
191	2	m	2	1	2016	146	4.175109816268149
192	4	m	1	1	2016	146	4.396400471478969
201	15	f	2	1	2016	146	10.233608787425615
206	5	m	1	1	2016	146	NA
209	11	f	2	3	2016	146	7.329091632824622
211	7	m	0	1	2016	146	6.376825631703973
217	10	f	2	2	2016	146	8.017777832507454
219	5	m	1	3	2016	146	3.309109489579811
220	0	f	0	3	2016	146	5.515553876436301
225	7	m	1	1	2016	146	5.918819519619634
226	4	f	1	3	2016	146	3.6719986575335355
229	0	f	2	1	2016	146	NA
234	12	f	0	3	2016	146	9.532004776980209
238	2	m	0	1	2016	146	2.480518181208569
241	1	f	2	1	2016	146	2.981822648562509
242	1	m	2	2	2016	146	3.804397791295836
243	3	m	0	1	2016	146	4.5498784845072135
247	0	f	0	3	2016	146	3.9349896608570445
249	3	m	0	2	2016	146	3.6774609156304683
250	0	f	2	1	2016	146	3.179883777276869
252	4	f	1	3	2016	146	6.823013163820633
258	9	f	1	1	2016	146	6.524261974021749
260	11	f	1	1	2016	146	8.837327291197774
263	1	f	1	3	2016	146	3.5552410896072653
265	11	m	0	3	2016	146	6.603384933839456
268	3	m	1	1	2016	146	5.542415070483695
269	6	m	0	1	2016	146	4.251959543550315
270	13	m	2	3	2016	146	7.7435728679031195
282	0	f	2	1	2016	146	NA
285	1	f	2	1	2016	146	5.365814276050292
290	1	m	2	1	2016	146	3.507490481708624
292	13	f	0	3	2016	146	NA
293	15	m	2	1	2016	146	7.570531226833981
300	1	f	1	3	2016	146	NA
303	10	m	2	2	2016	146	3.3974579597350947
308	5	f	1	3	2016	146	7.402878398886851
314	1	f	1	1	2016	146	5.596855509011566
316	6	m	2	1	2016	146	3.985930752357659
319	11	m	2	2	2016	146	7.659496297566898
325	15	f	2	2	2016	146	11.7851060751051
333	2	f	2	1	2016	146	5.745457709755969
335	1	f	1	1	2016	146	4.39469939340684
338	1	f	0	2	2016	146	NA
339	7	f	1	2	2016	146	7.019211665657249
340	2	m	2	3	2016	146	4.604373177255136
342	2	f	1	3	2016	146	4.533961418523482
348	8	m	2	3	2016	146	6.4737836214159845
351	7	f	2	1	2016	146	7.925692070758731
352	5	m	1	1	2016	146	4.281229609789841
359	8	f	1	1	2016	146	6.092111957432691
361	2	m	2	3	2016	146	4.835222475036154
364	2	f	1	1	2016	146	4.510908592378424
365	4	f	2	1	2016	146	6.540634224241779
366	5	m	0	3	2016	146	5.333709915752044
371	2	m	2	1	2016	146	3.971386908241134
373	8	f	1	1	2016	146	7.299887847888572
374	0	m	2	1	2016	146	NA
380	8	f	2	1	2016	146	7.074747684185826
389	11	m	0	2	2016	146	5.492178720016597
391	8	f	2	3	2016	146	9.027778821805173
397	4	f	0	1	2016	146	7.194307922492586
402	0	m	2	1	2016	146	2.266555208453107
408	0	m	2	3	2016	146	2.622064960122773
409	11	m	1	2	2016	146	7.27316023579192
417	5	f	1	2	2016	146	7.902273010347384
421	4	f	0	2	2016	146	5.4023286033854045
422	10	m	0	1	2016	146	6.061243289067718
424	8	m	1	1	2016	146	5.953193164230013
425	1	m	1	3	2016	146	4.364793755028231
427	4	f	0	1	2016	146	6.491154764656925
431	0	m	1	3	2016	146	2.658100965750226
432	0	m	1	3	2016	146	3.3640181156794164
437	3	f	1	1	2016	146	4.60090607661532
445	4	m	0	3	2016	146	4.302227775563237
452	3	m	0	1	2016	146	3.561486758214879
454	12	m	0	2	2016	146	7.297297261585883
455	5	f	1	3	2016	146	6.856742713015816
456	4	f	0	2	2016	146	6.571881307417322
458	4	f	2	3	2016	146	6.633746454672793
460	16	f	0	2	2016	146	9.957818387722963
466	4	f	0	2	2016	146	4.527904651663687
467	8	m	1	1	2016	146	NA
469	8	f	1	1	2016	146	7.956139063013886
475	6	f	0	1	2016	146	6.838506338956942
478	0	m	0	2	2016	146	2.765704295682764
479	2	m	0	1	2016	146	3.390852342642301
483	1	f	2	3	2016	146	3.6918826291189624
487	4	m	1	3	2016	146	4.219750723873471
489	7	m	0	1	2016	146	6.347151348283482
494	5	m	2	3	2016	146	4.700659377269192
495	2	m	2	1	2016	146	4.6910546892867115
498	7	m	2	1	2016	146	4.992570362551582
499	1	m	2	2	2016	146	2.1209796200100737
507	6	f	1	2	2016	146	6.2047070356869165
508	10	f	1	2	2016	146	8.231590497381752
509	11	m	1	3	2016	146	6.76031624632199
514	11	f	2	2	2016	146	9.661743133062778
522	6	m	0	1	2016	146	5.301945409841128
523	4	m	1	1	2016	146	NA
531	2	f	1	3	2016	146	5.285382559974257
534	7	m	2	1	2016	146	5.274646258085463
536	9	m	2	1	2016	146	7.141980851899455
539	2	m	0	2	2016	146	NA
542	0	f	0	1	2016	146	3.785051204330327
561	3	f	1	2	2016	146	5.525301666321942
566	7	m	2	3	2016	146	4.556437467556833
571	0	f	2	3	2016	146	4.731792428873585
574	12	m	1	1	2016	146	6.075867600242366
589	12	f	1	3	2016	146	9.487276196730084
590	0	f	1	1	2016	146	4.875302746369028
595	5	f	1	1	2016	146	5.826750357971434
604	2	m	2	1	2016	146	4.474717378201053
611	7	f	0	1	2016	146	NA
613	4	f	0	3	2016	146	5.1754899242291375
615	1	m	2	2	2016	146	1.7846249702633434
617	3	m	2	3	2016	146	3.2495984067102537
620	7	m	1	3	2016	146	6.058591153987055
623	4	m	1	1	2016	146	4.080619403106606
627	0	m	0	2	2016	146	NA
628	3	m	0	2	2016	146	3.4967818738539105
631	3	m	1	3	2016	146	3.117053709203769
637	2	f	0	3	2016	146	4.827139654193898
643	8	m	0	1	2016	146	4.8397784701178646
648	4	f	1	3	2016	146	NA
653	2	m	0	2	2016	146	3.935002114568947
655	11	f	0	2	2016	146	8.777307085734648
660	4	m	2	3	2016	146	3.784860914309334
661	15	f	1	1	2016	146	11.071858188771458
672	4	f	2	2	2016	146	6.666683853935296
674	7	m	1	1	2016	146	6.765273319376888
684	6	f	2	3	2016	146	8.704841601974488
685	4	f	0	2	2016	146	6.62021438764733
686	5	m	0	2	2016	146	6.505859930455948
687	10	f	1	1	2016	146	8.019985545015546
690	12	m	0	1	2016	146	6.625553641959812
692	11	m	0	2	2016	146	7.248900085088852
694	5	f	0	1	2016	146	6.57136299586686
696	9	f	0	3	2016	146	7.482287616002678
698	0	m	1	2	2016	146	3.1307842997967867
